Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,WEBB,479,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,CRANE,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,ECTOR,135,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,EL PASO,141,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,HUDSPETH,229,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,PRESIDIO,377,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,REEVES,389,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,BRAZORIA,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,CHAMBERS,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,FORT BEND,157,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,GALVESTON,167,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,HARRIS,201,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,JEFFERSON,245,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,LIBERTY,291,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,ORANGE,361,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,CARBON,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,EMERY,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,SUMMIT,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,EASTERN,60,WASATCH,51,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,WAYNE,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,27,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,30,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CAROLINE,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CUMBERLAND,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,FLUVANNA,65,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,NELSON,125,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,ORANGE,137,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,JAMES CITY,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,ARLINGTON,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,STAFFORD,179,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,WARREN,187,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,BRUNSWICK,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,CHESAPEAKE CITY,550,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,HENRY,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,PATRICK,141,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BLAND,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,CARROLL,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,51,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,FLOYD,63,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GILES,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WISE,195,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
